Remote Host,Logname,User,Time,Request,Status,Bytes Sent,Referer,User-Agent
206.168.34.48,-,-,[03/Aug/2024:07:18:51 +0000],"GET /favicon.ico HTTP/1.1",404,196,"-","Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
206.168.34.48,-,-,[03/Aug/2024:07:18:52 +0000],"PRI * HTTP/2.0",400,226,"-","-"
35.203.210.202,-,-,[03/Aug/2024:07:26:21 +0000],"GET / HTTP/1.1",200,683,"-","Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
185.254.196.173,-,-,[03/Aug/2024:07:26:25 +0000],"GET /.env HTTP/1.1",404,196,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
185.254.196.173,-,-,[03/Aug/2024:07:26:25 +0000],"POST / HTTP/1.1",200,6,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
157.55.39.222,-,-,[03/Aug/2024:07:48:08 +0000],"GET /robots.txt HTTP/1.1",404,196,"-","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
52.167.144.232,-,-,[03/Aug/2024:07:48:14 +0000],"GET / HTTP/1.1",304,-,"-","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
135.125.244.48,-,-,[03/Aug/2024:07:59:09 +0000],"GET /.env HTTP/1.1",404,196,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
135.125.244.48,-,-,[03/Aug/2024:07:59:09 +0000],"POST / HTTP/1.1",200,6,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
51.89.5.185,-,-,[03/Aug/2024:08:15:52 +0000],"GET /.env HTTP/1.1",404,196,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
51.89.5.185,-,-,[03/Aug/2024:08:15:52 +0000],"POST / HTTP/1.1",200,683,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
46.105.97.78,-,-,[03/Aug/2024:08:38:45 +0000],"POST /wp-login.php HTTP/1.1",404,196,"-","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.9 Safari/537.36"
46.105.97.78,-,-,[03/Aug/2024:08:38:45 +0000],"POST /wordpress/wp-login.php HTTP/1.1",404,196,"-","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.9 Safari/537.36"
66.249.66.2,-,-,[03/Aug/2024:08:40:09 +0000],"GET /robots.txt HTTP/1.1",404,196,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.2,-,-,[03/Aug/2024:08:40:10 +0000],"GET /ads.txt HTTP/1.1",404,196,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
118.26.38.39,-,-,[03/Aug/2024:08:56:19 +0000],"POST /cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh HTTP/1.1",400,226,"-","Custom-AsyncHttpClient"
135.125.244.48,-,-,[03/Aug/2024:09:06:49 +0000],"GET /.env HTTP/1.1",404,196,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
135.125.244.48,-,-,[03/Aug/2024:09:06:49 +0000],"POST / HTTP/1.1",200,6,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
157.230.45.135,-,-,[03/Aug/2024:09:12:43 +0000],"GET /cdn-cgi/trace HTTP/1.1",404,196,"-","Mozilla/5.0"
157.230.45.135,-,-,[03/Aug/2024:09:13:33 +0000],"x16x03x01x01x07x01",400,226,"-","-"
156.96.113.109,-,-,[03/Aug/2024:09:16:09 +0000],"GET /.env HTTP/1.1",404,196,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
156.96.113.109,-,-,[03/Aug/2024:09:16:10 +0000],"POST / HTTP/1.1",200,6,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
188.166.156.61,-,-,[03/Aug/2024:09:54:30 +0000],"",400,226,"-","-"
138.68.165.1,-,-,[03/Aug/2024:10:01:14 +0000],"x16x03x01x01xfcx01",400,226,"-","-"
5.8.11.202,-,-,[03/Aug/2024:10:10:11 +0000],"x16x03x02x01ox01",400,226,"-","-"
51.254.59.113,-,-,[03/Aug/2024:10:17:20 +0000],"GET / HTTP/1.1",200,6,"-","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.36"
123.160.221.143,-,-,[03/Aug/2024:10:18:30 +0000],"GET / HTTP/1.1",200,683,"-","curl/7.64.1"
111.7.96.163,-,-,[03/Aug/2024:10:18:49 +0000],"GET / HTTP/1.1",200,683,"-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
111.7.96.163,-,-,[03/Aug/2024:10:18:50 +0000],"GET /favicon.ico HTTP/1.1",404,196,"-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
23.145.40.147,-,-,[03/Aug/2024:10:18:51 +0000],"GET / HTTP/1.1",200,683,"-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
23.145.40.147,-,-,[03/Aug/2024:10:18:55 +0000],"GET /favicon.ico HTTP/1.1",404,196,"-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
123.160.223.73,-,-,[03/Aug/2024:10:19:00 +0000],"GET / HTTP/1.1",200,683,"-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
123.160.223.75,-,-,[03/Aug/2024:10:19:01 +0000],"GET /favicon.ico HTTP/1.1",404,196,"-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
34.140.65.158,-,-,[03/Aug/2024:10:24:30 +0000],"GET / HTTP/1.1",200,6,"-","python-requests/2.32.2"
51.89.5.185,-,-,[03/Aug/2024:10:25:25 +0000],"GET /.env HTTP/1.1",404,196,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
51.89.5.185,-,-,[03/Aug/2024:10:25:26 +0000],"POST / HTTP/1.1",200,683,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
135.125.244.48,-,-,[03/Aug/2024:10:30:20 +0000],"GET /.env HTTP/1.1",404,196,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
135.125.244.48,-,-,[03/Aug/2024:10:30:20 +0000],"POST / HTTP/1.1",200,6,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
106.75.164.40,-,-,[03/Aug/2024:10:36:00 +0000],"GET /.DS_Store HTTP/1.1",404,196,"-","Go-http-client/1.1"
45.135.57.32,-,-,[03/Aug/2024:11:34:25 +0000],"GET /.git/HEAD HTTP/1.1",404,196,"http://page3.cs14research.in/.git/HEAD","RepoLookoutBot/v1.1.0-306-ge800ec6 (abuse reports to abuse@repo-lookout.org)"
185.229.66.103,-,-,[03/Aug/2024:11:39:11 +0000],"GET /.env HTTP/1.1",404,196,"-","python-requests/2.32.3"
185.229.66.103,-,-,[03/Aug/2024:11:39:12 +0000],"POST / HTTP/1.1",200,683,"-","python-requests/2.32.3"
167.94.138.33,-,-,[03/Aug/2024:11:45:28 +0000],"GET / HTTP/1.1",200,683,"-","-"
167.94.138.33,-,-,[03/Aug/2024:11:45:33 +0000],"GET / HTTP/1.1",200,683,"-","Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
167.94.138.33,-,-,[03/Aug/2024:11:45:35 +0000],"GET /favicon.ico HTTP/1.1",404,196,"-","Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
172.212.73.231,-,-,[03/Aug/2024:11:45:58 +0000],"GET /ecp/Current/exporttool/microsoft.exchange.ediscovery.exporttool.application HTTP/1.1",404,196,"-","Mozilla/5.0 zgrab/0.x"
167.172.150.18,-,-,[03/Aug/2024:11:59:02 +0000],"GET /ab2g HTTP/1.1",404,196,"-","Mozilla/5.0 zgrab/0.x"
167.172.150.18,-,-,[03/Aug/2024:11:59:03 +0000],"GET /ab2h HTTP/1.1",404,196,"-","Mozilla/5.0 zgrab/0.x"
167.172.150.18,-,-,[03/Aug/2024:11:59:04 +0000],"GET /alive.php HTTP/1.1",404,196,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
167.172.150.18,-,-,[03/Aug/2024:11:59:08 +0000],"GET / HTTP/1.0",400,362,"-","-"
167.172.150.18,-,-,[03/Aug/2024:11:59:09 +0000],"GET / HTTP/1.1",200,683,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
167.172.150.18,-,-,[03/Aug/2024:11:59:10 +0000],"GET / HTTP/1.0",400,362,"-","-"
167.172.150.18,-,-,[03/Aug/2024:11:59:10 +0000],"GET /t4 HTTP/1.1",404,196,"-","Mozilla/5.0"
167.172.150.18,-,-,[03/Aug/2024:11:59:11 +0000],"GET / HTTP/1.0",400,362,"-","-"
167.172.150.18,-,-,[03/Aug/2024:11:59:12 +0000],"GET /favicon.ico HTTP/1.1",404,196,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
167.172.150.18,-,-,[03/Aug/2024:11:59:12 +0000],"GET / HTTP/1.1",200,683,"-","Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 10.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)"
167.172.150.18,-,-,[03/Aug/2024:11:59:13 +0000],"GET /teorema505?t=1 HTTP/1.1",404,196,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.169.110.206,-,-,[03/Aug/2024:12:02:45 +0000],"MGLNDD_13.233.29.212_80n",400,226,"-","-"
213.32.122.82,-,-,[03/Aug/2024:12:03:28 +0000],"GET / HTTP/1.1",200,683,"-","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.36"
213.32.122.82,-,-,[03/Aug/2024:12:03:29 +0000],"GET / HTTP/1.0",400,362,"-","-"
135.125.244.48,-,-,[03/Aug/2024:12:42:13 +0000],"GET /.env HTTP/1.1",404,196,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
135.125.244.48,-,-,[03/Aug/2024:12:42:14 +0000],"POST / HTTP/1.1",200,6,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
135.125.244.48,-,-,[03/Aug/2024:13:26:23 +0000],"GET /.env HTTP/1.1",404,196,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
135.125.244.48,-,-,[03/Aug/2024:13:26:23 +0000],"POST / HTTP/1.1",200,6,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
66.249.75.160,-,-,[03/Aug/2024:14:54:50 +0000],"GET /robots.txt HTTP/1.1",404,196,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.160,-,-,[03/Aug/2024:14:54:50 +0000],"GET / HTTP/1.1",304,-,"-","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6478.182 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
135.125.244.48,-,-,[03/Aug/2024:15:03:23 +0000],"GET /.env HTTP/1.1",404,196,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
135.125.244.48,-,-,[03/Aug/2024:15:03:23 +0000],"POST / HTTP/1.1",200,6,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
185.241.208.130,-,-,[03/Aug/2024:15:06:20 +0000],"GET /.env HTTP/1.1",404,196,"-","python-requests/2.31.0"
185.241.208.130,-,-,[03/Aug/2024:15:06:21 +0000],"POST / HTTP/1.1",200,683,"-","python-requests/2.31.0"
185.133.213.86,-,-,[03/Aug/2024:15:06:38 +0000],"GET /.env HTTP/1.1",404,196,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
185.133.213.86,-,-,[03/Aug/2024:15:06:38 +0000],"POST / HTTP/1.1",200,6,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
134.209.233.5,-,-,[03/Aug/2024:15:16:48 +0000],"GET / HTTP/1.1",200,683,"-","Mozilla/5.0 (Windows NT 6.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683 Safari/537.36 OPR/57.0.3098.91"
103.203.59.1,-,-,[03/Aug/2024:15:41:12 +0000],"GET / HTTP/1.1",200,683,"-","HTTP Banner Detection (https://security.ipip.net)"
54.36.112.44,-,-,[03/Aug/2024:15:51:41 +0000],"GET /.env HTTP/1.1",404,196,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
54.36.112.44,-,-,[03/Aug/2024:15:51:42 +0000],"POST / HTTP/1.1",200,683,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
45.79.172.21,-,-,[03/Aug/2024:15:57:02 +0000],"x16x03x01",400,226,"-","-"
52.228.152.119,-,-,[03/Aug/2024:16:19:16 +0000],"GET /autodiscover/autodiscover.json?@zdi/Powershell HTTP/1.1",404,196,"-","Mozilla/5.0 zgrab/0.x"
5.8.11.202,-,-,[03/Aug/2024:16:44:44 +0000],"x16x03x02x01ox01",400,226,"-","-"
112.46.213.77,-,-,[03/Aug/2024:16:45:13 +0000],"GET / HTTP/1.1",400,226,"-","-"
138.68.159.228,-,-,[03/Aug/2024:16:56:34 +0000],"x16x03x01",400,226,"-","-"
138.68.159.228,-,-,[03/Aug/2024:16:56:34 +0000],"x16x03x01",400,226,"-","-"
138.68.159.228,-,-,[03/Aug/2024:16:56:34 +0000],"GET / HTTP/1.1",200,6,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
138.68.159.228,-,-,[03/Aug/2024:16:56:35 +0000],"GET /form.html HTTP/1.1",404,196,"-","curl/8.1.2"
138.68.159.228,-,-,[03/Aug/2024:16:56:35 +0000],"GET /upl.php HTTP/1.1",404,196,"-","Mozilla/5.0"
138.68.159.228,-,-,[03/Aug/2024:16:56:35 +0000],"GET /t4 HTTP/1.1",404,196,"-","Mozilla/5.0"
138.68.159.228,-,-,[03/Aug/2024:16:56:35 +0000],"GET /geoip/ HTTP/1.1",404,196,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
138.68.159.228,-,-,[03/Aug/2024:16:56:36 +0000],"GET /favicon.ico HTTP/1.1",404,196,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
138.68.159.228,-,-,[03/Aug/2024:16:56:36 +0000],"GET /1.php HTTP/1.1",404,196,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
138.68.159.228,-,-,[03/Aug/2024:16:56:36 +0000],"GET /systembc/password.php HTTP/1.1",404,196,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
138.68.159.228,-,-,[03/Aug/2024:16:56:37 +0000],"GET /password.php HTTP/1.1",404,196,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
186.225.188.167,-,-,[03/Aug/2024:17:01:49 +0000],"GET / HTTP/1.1",200,6,"-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7"
4.255.102.168,-,-,[03/Aug/2024:17:05:38 +0000],"GET / HTTP/1.1",200,6,"-","Mozilla/5.0 zgrab/0.x"
45.156.128.45,-,-,[03/Aug/2024:17:08:00 +0000],"GET / HTTP/1.1",200,683,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
66.240.205.34,-,-,[03/Aug/2024:17:11:19 +0000],"Gh0stxad",400,226,"-","-"
167.71.197.10,-,-,[03/Aug/2024:17:12:39 +0000],"GET /cdn-cgi/trace HTTP/1.1",404,196,"-","Mozilla/5.0"
167.71.197.10,-,-,[03/Aug/2024:17:13:29 +0000],"x16x03x01x01x07x01",400,226,"-","-"
135.125.244.48,-,-,[03/Aug/2024:17:22:17 +0000],"GET /.env HTTP/1.1",404,196,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
135.125.244.48,-,-,[03/Aug/2024:17:22:17 +0000],"POST / HTTP/1.1",200,6,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
84.19.90.115,-,-,[03/Aug/2024:17:41:59 +0000],"GET / HTTP/1.1",200,6,"-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
93.174.93.12,-,-,[03/Aug/2024:18:00:39 +0000],"GET / HTTP/1.0",200,6,"-","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.29 Safari/537.36 OPR/15.0.1147.24 (Edition Next)"
52.228.153.245,-,-,[03/Aug/2024:18:22:48 +0000],"GET / HTTP/1.0",400,362,"-","-"
135.125.244.48,-,-,[03/Aug/2024:18:50:45 +0000],"GET /.env HTTP/1.1",404,196,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
135.125.244.48,-,-,[03/Aug/2024:18:50:45 +0000],"POST / HTTP/1.1",200,6,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
194.169.175.122,-,-,[03/Aug/2024:18:59:40 +0000],"GET / HTTP/1.1",200,683,"-","Mozilla/5.0 (Macintosh; Intel Mac OS X 14.4; rv:124.0) Gecko/20100101 Firefox/124.0"
194.169.175.122,-,-,[03/Aug/2024:18:59:40 +0000],"GET /remote/login?lang=en HTTP/1.1",404,196,"-","Mozilla/5.0 (Macintosh; Intel Mac OS X 14.4; rv:124.0) Gecko/20100101 Firefox/124.0"
5.8.11.202,-,-,[03/Aug/2024:19:01:57 +0000],"GET / HTTP/1.0",200,6,"-","nook browser/1.0"
46.174.191.32,-,-,[03/Aug/2024:19:49:37 +0000],"GET / HTTP/1.0",200,6,"-","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; AS; rv:11.0) like Gecko"
185.242.226.7,-,-,[03/Aug/2024:20:05:23 +0000],"GET / HTTP/1.1",200,683,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36"
135.125.244.48,-,-,[03/Aug/2024:20:08:26 +0000],"GET /.env HTTP/1.1",404,196,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
135.125.244.48,-,-,[03/Aug/2024:20:08:27 +0000],"POST / HTTP/1.1",200,6,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
135.125.244.48,-,-,[03/Aug/2024:20:32:49 +0000],"GET /.env HTTP/1.1",404,196,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
135.125.244.48,-,-,[03/Aug/2024:20:32:49 +0000],"POST / HTTP/1.1",200,6,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
54.36.112.44,-,-,[03/Aug/2024:20:33:14 +0000],"GET /.env HTTP/1.1",404,196,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
54.36.112.44,-,-,[03/Aug/2024:20:33:15 +0000],"POST / HTTP/1.1",200,683,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
185.254.196.173,-,-,[03/Aug/2024:20:40:55 +0000],"GET /.env HTTP/1.1",404,196,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
185.254.196.173,-,-,[03/Aug/2024:20:40:56 +0000],"POST / HTTP/1.1",200,6,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
106.75.137.178,-,-,[03/Aug/2024:20:59:35 +0000],"{"method":"login","params":{"login":"45JymPWP1DeQxxMZNJv9w2bTQ2WJDAmw18wUSryDQa3RPrympJPoUSVcFEDv3bhiMJGWaCD4a3KrFCorJHCMqXJUKApSKDV","pass":"xxoo","agent":"xmr-stak-cpu/1.3.0-1.5.0"},"id":1}n",400,226,"-","-"
106.75.137.178,-,-,[03/Aug/2024:20:59:36 +0000],"{"id":1,"method":"mining.subscribe","params":[]}n",400,226,"-","-"
106.75.137.178,-,-,[03/Aug/2024:20:59:37 +0000],"{"params": ["miner1", "password"], "id": 2, "method": "mining.authorize"}n",400,226,"-","-"
106.75.137.178,-,-,[03/Aug/2024:20:59:38 +0000],"{"id":1,"jsonrpc":"2.0","method":"login","params":{"login":"blue1","pass":"x","agent":"Windows NT 6.1; Win64; x64"}}n",400,226,"-","-"
106.75.137.178,-,-,[03/Aug/2024:20:59:39 +0000],"{"params": ["miner1", "bf", "00000001", "504e86ed", "b2957c02"], "id": 4, "method": "mining.submit"}n",400,226,"-","-"
106.75.137.178,-,-,[03/Aug/2024:20:59:40 +0000],"{"id":1,"jsonrpc":"2.0","method":"login","params":{"login":"x","pass":"null","agent":"XMRig/5.13.1","algo":["cn/1","cn/2","cn/r","cn/fast","cn/half","cn/xao","cn/rto","cn/rwz","cn/zls","cn/double","rx/0","rx/wow","rx/loki","rx/arq","rx/sfx","rx/keva"]}}n",400,226,"-","-"
198.235.24.153,-,-,[03/Aug/2024:21:54:33 +0000],"GET / HTTP/1.1",200,683,"-","Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
185.254.196.173,-,-,[03/Aug/2024:22:11:24 +0000],"GET /.env HTTP/1.1",404,196,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
185.254.196.173,-,-,[03/Aug/2024:22:11:25 +0000],"POST / HTTP/1.1",200,6,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
45.156.129.90,-,-,[03/Aug/2024:22:21:29 +0000],"GET / HTTP/1.1",200,6,"-","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.117 Safari/537.36"
135.125.244.48,-,-,[03/Aug/2024:22:51:33 +0000],"GET /.env HTTP/1.1",404,196,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
135.125.244.48,-,-,[03/Aug/2024:22:51:33 +0000],"POST / HTTP/1.1",200,6,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
34.78.232.236,-,-,[03/Aug/2024:22:54:47 +0000],"GET / HTTP/1.1",200,683,"-","python-requests/2.32.2"
193.37.252.67,-,-,[03/Aug/2024:22:58:08 +0000],"GET / HTTP/1.1",200,6,"-","Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
193.37.252.67,-,-,[03/Aug/2024:22:58:09 +0000],"GET /HNAP1/ HTTP/1.1",404,196,"http://13.233.29.212/","Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
